StoreID,FranchiseOwner,Region,SurveyWeek,FiscalYear,FiscalQuarter,FiscalMonth,TotalResponses,TopBoxResponses,OSAT_TopBox_Pct,FoodQuality_Score,Service_Score,Cleanliness_Score,ValueScore
#8107,Westport Holdings,West,2025-08-04,2025,Q3,8,28,21,76.5,4.12,4.24,4.19,4.02
#8107,Westport Holdings,West,2025-08-11,2025,Q3,8,33,25,75.1,4.09,4.2,4.33,4.16
#8107,Westport Holdings,West,2025-08-18,2025,Q3,8,29,22,75.9,4.31,4.23,4.23,4.14
#8107,Westport Holdings,West,2025-08-25,2025,Q3,8,29,22,75.6,4.11,4.09,4.39,4.03
#8107,Westport Holdings,West,2025-09-01,2025,Q3,9,34,25,73.3,4.31,4.2,4.24,4.01
#8107,Westport Holdings,West,2025-09-15,2025,Q3,9,35,27,76.1,4.26,4.06,4.24,4.03
#8107,Westport Holdings,West,2025-09-22,2025,Q3,9,29,21,73.7,4.27,4.31,4.4,4.12
#8107,Westport Holdings,West,2025-09-29,2025,Q3,9,38,28,74.0,4.27,4.17,4.15,4.17
#8107,Westport Holdings,West,2025-10-06,2025,Q4,10,32,24,74.2,4.36,4.26,4.14,3.96
#8107,Westport Holdings,West,2025-10-13,2025,Q4,10,32,24,74.3,4.19,4.14,4.37,4.06
#8107,Westport Holdings,West,2025-10-27,2025,Q4,10,35,26,73.7,4.34,4.31,4.31,3.92
#8107,Westport Holdings,West,2025-11-03,2025,Q4,11,31,24,76.4,4.25,4.19,4.36,3.99
#8107,Westport Holdings,West,2025-11-17,2025,Q4,11,29,21,73.3,4.28,4.06,4.31,4.07
#8107,Westport Holdings,West,2025-11-24,2025,Q4,11,37,28,74.6,4.28,4.04,4.32,4.03
#8107,Westport Holdings,West,2025-12-01,2025,Q4,12,38,29,75.3,4.11,4.31,4.2,3.9
#8107,Westport Holdings,West,2025-12-08,2025,Q4,12,29,21,73.2,4.17,4.22,4.33,3.93
#8107,Westport Holdings,West,2025-12-15,2025,Q4,12,29,21,73.9,4.26,4.13,4.25,3.91
#8107,Westport Holdings,West,2025-12-22,2025,Q4,12,36,27,74.7,4.27,4.12,4.24,3.95
#8107,Westport Holdings,West,2025-12-29,2025,Q4,12,38,28,73.2,4.32,4.25,4.31,3.89
#8107,Westport Holdings,West,2026-01-05,2026,Q1,1,34,26,76.0,4.38,4.3,4.36,3.92
#8107,Westport Holdings,West,2026-01-12,2026,Q1,1,29,22,76.4,4.25,4.3,4.16,3.94
#8107,Westport Holdings,West,2026-01-19,2026,Q1,1,36,27,74.5,4.11,4.33,4.29,4.01
#8107,Westport Holdings,West,2026-01-26,2026,Q1,1,33,25,75.8,4.34,4.32,4.26,4.03
#8107,Westport Holdings,West,2026-02-02,2026,Q1,2,35,26,74.6,4.1,4.3,4.31,3.92
#8107,Westport Holdings,West,2026-02-09,2026,Q1,2,36,27,76.3,4.3,4.22,4.13,3.97
#8107,Westport Holdings,West,2026-02-23,2026,Q1,2,32,24,75.6,4.25,4.15,4.33,4.04
#8107,Westport Holdings,West,2026-03-02,2026,Q1,3,29,21,73.8,4.11,4.22,4.3,4.15
#8107,Westport Holdings,West,2026-03-09,2026,Q1,3,34,26,75.5,4.28,4.3,4.19,4.08
#8107,Westport Holdings,West,2026-03-16,2026,Q1,3,36,27,74.9,4.16,4.24,4.27,3.92
#8107,Westport Holdings,West,2026-03-23,2026,Q1,3,32,23,73.2,4.09,4.11,4.25,3.97
#8107,Westport Holdings,West,2026-03-30,2026,Q1,3,35,26,74.1,4.26,4.16,4.29,3.94
#8107,Westport Holdings,West,2026-04-06,2026,Q2,4,34,26,75.3,4.1,4.14,4.18,4.16
#8107,Westport Holdings,West,2026-04-13,2026,Q2,4,38,28,74.3,4.2,4.08,4.36,3.98
#8107,Westport Holdings,West,2026-04-20,2026,Q2,4,29,21,73.9,4.1,4.12,4.39,4.12
#8107,Westport Holdings,West,2026-05-04,2026,Q2,5,30,23,75.3,4.09,4.28,4.14,3.98
#8107,Westport Holdings,West,2026-05-11,2026,Q2,5,30,23,75.2,4.3,4.15,4.17,4.03
#8107,Westport Holdings,West,2026-05-25,2026,Q2,5,37,27,74.0,4.18,4.13,4.35,4.1
#8108,Westport Holdings,West,2024-01-01,2024,Q1,1,32,25,76.9,4.32,4.13,4.28,4.11
#8108,Westport Holdings,West,2024-01-08,2024,Q1,1,34,26,77.6,4.29,4.36,4.19,3.95
#8108,Westport Holdings,West,2024-01-15,2024,Q1,1,35,26,74.3,4.35,4.26,4.2,3.99
#8108,Westport Holdings,West,2024-01-22,2024,Q1,1,36,28,76.6,4.4,4.34,4.47,3.95
#8108,Westport Holdings,West,2024-01-29,2024,Q1,1,30,23,75.7,4.24,4.23,4.37,4.08
#8108,Westport Holdings,West,2024-02-05,2024,Q1,2,37,29,77.4,4.17,4.21,4.37,4.2
#8108,Westport Holdings,West,2024-02-12,2024,Q1,2,33,25,76.2,4.39,4.31,4.43,4.09
#8108,Westport Holdings,West,2024-02-19,2024,Q1,2,37,29,77.4,4.41,4.13,4.43,4.17
#8108,Westport Holdings,West,2024-02-26,2024,Q1,2,33,26,77.4,4.3,4.27,4.24,3.97
#8108,Westport Holdings,West,2024-03-11,2024,Q1,3,31,24,76.5,4.2,4.29,4.32,4.12
#8108,Westport Holdings,West,2024-03-18,2024,Q1,3,31,24,77.5,4.21,4.25,4.46,3.95
#8108,Westport Holdings,West,2024-03-25,2024,Q1,3,38,29,75.1,4.33,4.38,4.33,4.0
#8108,Westport Holdings,West,2024-04-01,2024,Q2,4,33,25,75.9,4.44,4.21,4.29,4.14
#8108,Westport Holdings,West,2024-04-15,2024,Q2,4,30,23,76.7,4.38,4.24,4.35,4.21
#8108,Westport Holdings,West,2024-04-22,2024,Q2,4,38,30,77.7,4.18,4.38,4.32,4.03
#8108,Westport Holdings,West,2024-04-29,2024,Q2,4,30,23,76.1,4.21,4.37,4.26,4.08
#8108,Westport Holdings,West,2024-05-06,2024,Q2,5,38,29,77.4,4.15,4.28,4.18,4.19
#8108,Westport Holdings,West,2024-05-27,2024,Q2,5,33,25,76.0,4.26,4.24,4.21,4.03
#8108,Westport Holdings,West,2024-06-03,2024,Q2,6,33,25,76.1,4.41,4.28,4.35,4.02
#8108,Westport Holdings,West,2024-06-10,2024,Q2,6,33,26,77.3,4.39,4.19,4.26,4.18
#8108,Westport Holdings,West,2024-06-17,2024,Q2,6,37,28,75.8,4.37,4.24,4.3,4.04
#8108,Westport Holdings,West,2024-06-24,2024,Q2,6,35,26,74.4,4.25,4.24,4.46,4.12
#8108,Westport Holdings,West,2024-07-01,2024,Q3,7,30,23,75.7,4.42,4.12,4.28,4.02
#8108,Westport Holdings,West,2024-07-08,2024,Q3,7,39,29,74.6,4.22,4.25,4.33,4.24
#8108,Westport Holdings,West,2024-07-22,2024,Q3,7,37,29,77.8,4.43,4.2,4.31,4.03
#8108,Westport Holdings,West,2024-07-29,2024,Q3,7,34,26,77.0,4.39,4.32,4.25,4.12
#8108,Westport Holdings,West,2024-08-05,2024,Q3,8,33,26,77.6,4.32,4.11,4.31,4.0
#8108,Westport Holdings,West,2024-08-19,2024,Q3,8,38,28,75.0,4.28,4.3,4.31,3.96
#8108,Westport Holdings,West,2024-08-26,2024,Q3,8,30,23,75.1,4.23,4.18,4.27,4.14
#8108,Westport Holdings,West,2024-09-02,2024,Q3,9,39,29,75.6,4.36,4.17,4.41,4.23
#8108,Westport Holdings,West,2024-09-09,2024,Q3,9,32,24,75.5,4.42,4.24,4.33,4.19
#8108,Westport Holdings,West,2024-09-23,2024,Q3,9,34,26,76.2,4.23,4.11,4.37,4.2
#8108,Westport Holdings,West,2024-09-30,2024,Q3,9,31,23,75.0,4.21,4.23,4.22,4.1
#8108,Westport Holdings,West,2024-10-07,2024,Q4,10,36,27,75.5,4.29,4.23,4.28,4.02
#8108,Westport Holdings,West,2024-10-14,2024,Q4,10,37,28,76.9,4.28,4.37,4.21,4.09
#8108,Westport Holdings,West,2024-10-21,2024,Q4,10,37,28,75.6,4.25,4.33,4.37,4.02
#8108,Westport Holdings,West,2024-10-28,2024,Q4,10,33,25,76.3,4.14,4.39,4.3,4.04
#8108,Westport Holdings,West,2024-11-04,2024,Q4,11,38,28,74.5,4.4,4.21,4.29,4.19
#8108,Westport Holdings,West,2024-11-11,2024,Q4,11,40,30,75.6,4.26,4.24,4.4,3.96
#8108,Westport Holdings,West,2024-11-25,2024,Q4,11,37,28,76.8,4.34,4.27,4.4,4.16
#8108,Westport Holdings,West,2024-12-02,2024,Q4,12,30,23,77.2,4.17,4.18,4.48,4.09
#8108,Westport Holdings,West,2024-12-09,2024,Q4,12,37,29,77.3,4.19,4.36,4.34,3.95
#8108,Westport Holdings,West,2024-12-16,2024,Q4,12,39,29,74.8,4.22,4.14,4.31,4.04
#8108,Westport Holdings,West,2024-12-23,2024,Q4,12,39,29,75.6,4.3,4.35,4.33,4.05
#8108,Westport Holdings,West,2024-12-30,2024,Q4,12,33,25,74.9,4.34,4.35,4.36,4.07
#8108,Westport Holdings,West,2025-01-20,2025,Q1,1,36,27,75.8,4.33,4.36,4.34,4.14
#8108,Westport Holdings,West,2025-01-27,2025,Q1,1,39,29,74.5,4.22,4.12,4.29,4.14
#8108,Westport Holdings,West,2025-02-03,2025,Q1,2,33,26,77.3,4.39,4.21,4.41,4.21
#8108,Westport Holdings,West,2025-02-10,2025,Q1,2,30,23,77.2,4.39,4.14,4.42,4.16
#8108,Westport Holdings,West,2025-02-17,2025,Q1,2,30,23,76.3,4.24,4.23,4.24,4.13
#8108,Westport Holdings,West,2025-02-24,2025,Q1,2,39,30,75.9,4.28,4.29,4.42,4.06
#8108,Westport Holdings,West,2025-03-03,2025,Q1,3,32,25,77.4,4.33,4.23,4.41,4.15
#8108,Westport Holdings,West,2025-03-10,2025,Q1,3,39,30,76.1,4.31,4.33,4.36,4.16
#8108,Westport Holdings,West,2025-03-17,2025,Q1,3,34,26,77.7,4.32,4.36,4.26,4.16
#8108,Westport Holdings,West,2025-03-24,2025,Q1,3,33,25,74.8,4.18,4.38,4.31,4.06
#8108,Westport Holdings,West,2025-04-07,2025,Q2,4,39,30,75.8,4.2,4.33,4.22,4.04
#8108,Westport Holdings,West,2025-04-14,2025,Q2,4,35,27,77.6,4.37,4.11,4.47,4.18
#8108,Westport Holdings,West,2025-04-21,2025,Q2,4,35,27,75.9,4.18,4.33,4.38,4.12
#8108,Westport Holdings,West,2025-04-28,2025,Q2,4,35,26,74.8,4.19,4.34,4.31,4.17
#8108,Westport Holdings,West,2025-05-12,2025,Q2,5,32,25,77.4,4.39,4.22,4.27,4.0
#8108,Westport Holdings,West,2025-05-19,2025,Q2,5,36,28,76.8,4.24,4.34,4.23,4.04
#8108,Westport Holdings,West,2025-05-26,2025,Q2,5,34,26,76.4,4.41,4.13,4.33,4.19
#8108,Westport Holdings,West,2025-06-02,2025,Q2,6,31,23,75.1,4.17,4.16,4.23,4.18
#8108,Westport Holdings,West,2025-06-09,2025,Q2,6,33,25,77.0,4.19,4.33,4.35,3.97
#8108,Westport Holdings,West,2025-06-16,2025,Q2,6,38,29,75.4,4.15,4.15,4.47,4.03
#8108,Westport Holdings,West,2025-06-23,2025,Q2,6,38,29,77.1,4.3,4.28,4.42,4.12
#8108,Westport Holdings,West,2025-06-30,2025,Q2,6,38,29,77.0,4.25,4.24,4.2,4.05
#8108,Westport Holdings,West,2025-07-07,2025,Q3,7,37,28,75.6,4.24,4.18,4.28,4.07
#8108,Westport Holdings,West,2025-07-21,2025,Q3,7,33,25,75.2,4.23,4.38,4.35,4.14
#8108,Westport Holdings,West,2025-07-28,2025,Q3,7,34,26,76.5,4.38,4.26,4.22,4.04
#8108,Westport Holdings,West,2025-08-04,2025,Q3,8,31,24,76.8,4.15,4.3,4.37,3.95
#8108,Westport Holdings,West,2025-08-11,2025,Q3,8,32,24,75.0,4.34,4.17,4.25,3.96
#8108,Westport Holdings,West,2025-08-18,2025,Q3,8,34,26,76.1,4.36,4.33,4.48,4.13
#8108,Westport Holdings,West,2025-08-25,2025,Q3,8,39,29,75.5,4.2,4.24,4.44,4.23
#8108,Westport Holdings,West,2025-09-01,2025,Q3,9,39,29,75.6,4.27,4.13,4.43,3.95
#8108,Westport Holdings,West,2025-09-08,2025,Q3,9,34,26,75.8,4.18,4.28,4.33,4.03
#8108,Westport Holdings,West,2025-09-15,2025,Q3,9,35,27,76.8,4.4,4.2,4.23,3.98
#8108,Westport Holdings,West,2025-09-22,2025,Q3,9,34,26,76.0,4.4,4.27,4.39,3.97
#8108,Westport Holdings,West,2025-09-29,2025,Q3,9,35,27,76.0,4.44,4.1,4.25,4.14
#8108,Westport Holdings,West,2025-10-06,2025,Q4,10,39,30,75.9,4.4,4.14,4.45,4.1
#8108,Westport Holdings,West,2025-10-13,2025,Q4,10,31,23,74.9,4.14,4.21,4.43,4.09
#8108,Westport Holdings,West,2025-10-20,2025,Q4,10,35,26,75.7,4.14,4.27,4.34,4.12
#8108,Westport Holdings,West,2025-10-27,2025,Q4,10,40,31,76.3,4.34,4.32,4.26,4.06
#8108,Westport Holdings,West,2025-11-10,2025,Q4,11,36,27,75.8,4.27,4.39,4.34,3.99
#8108,Westport Holdings,West,2025-11-17,2025,Q4,11,38,29,75.8,4.2,4.12,4.26,3.94
#8108,Westport Holdings,West,2025-11-24,2025,Q4,11,37,28,75.9,4.28,4.25,4.25,4.17
#8108,Westport Holdings,West,2025-12-01,2025,Q4,12,38,29,76.5,4.16,4.37,4.22,4.17
#8108,Westport Holdings,West,2025-12-15,2025,Q4,12,33,25,77.2,4.39,4.2,4.29,3.97
#8108,Westport Holdings,West,2025-12-22,2025,Q4,12,37,28,75.2,4.17,4.21,4.2,4.2
#8108,Westport Holdings,West,2025-12-29,2025,Q4,12,35,27,76.9,4.38,4.15,4.26,4.08
#8108,Westport Holdings,West,2026-01-12,2026,Q1,1,32,24,76.4,4.17,4.19,4.3,4.13
#8108,Westport Holdings,West,2026-01-26,2026,Q1,1,30,23,77.4,4.3,4.16,4.19,3.96
#8108,Westport Holdings,West,2026-02-02,2026,Q1,2,32,24,76.5,4.21,4.37,4.47,4.21
#8108,Westport Holdings,West,2026-02-09,2026,Q1,2,30,22,74.5,4.21,4.21,4.25,4.18
#8108,Westport Holdings,West,2026-02-16,2026,Q1,2,36,28,76.6,4.37,4.1,4.36,4.16
#8108,Westport Holdings,West,2026-02-23,2026,Q1,2,33,26,77.5,4.17,4.39,4.47,4.2
#8108,Westport Holdings,West,2026-03-16,2026,Q1,3,38,29,76.5,4.33,4.16,4.29,4.04
#8108,Westport Holdings,West,2026-03-23,2026,Q1,3,38,29,76.4,4.43,4.35,4.24,4.14
#8108,Westport Holdings,West,2026-03-30,2026,Q1,3,35,27,77.2,4.43,4.26,4.48,4.01
#8108,Westport Holdings,West,2026-04-06,2026,Q2,4,40,30,76.0,4.33,4.18,4.48,4.1
#8108,Westport Holdings,West,2026-04-13,2026,Q2,4,34,26,75.5,4.14,4.11,4.46,4.08
#8108,Westport Holdings,West,2026-04-20,2026,Q2,4,32,25,77.3,4.27,4.21,4.29,4.16
#8108,Westport Holdings,West,2026-04-27,2026,Q2,4,39,29,75.3,4.28,4.31,4.26,4.21
#8108,Westport Holdings,West,2026-05-04,2026,Q2,5,38,29,75.8,4.39,4.15,4.41,4.04
#8108,Westport Holdings,West,2026-05-11,2026,Q2,5,32,24,74.7,4.35,4.28,4.48,4.02
#8108,Westport Holdings,West,2026-05-18,2026,Q2,5,33,25,76.3,4.18,4.27,4.27,4.03
#8108,Westport Holdings,West,2026-05-25,2026,Q2,5,36,27,75.3,4.19,4.17,4.21,4.17
#8109,Westport Holdings,West,2024-01-01,2024,Q1,1,23,14,62.7,3.64,3.71,3.88,3.49
#8109,Westport Holdings,West,2024-01-15,2024,Q1,1,25,15,61.6,3.71,3.73,3.8,3.47
#8109,Westport Holdings,West,2024-01-22,2024,Q1,1,24,15,63.3,3.7,3.5,3.95,3.65
#8109,Westport Holdings,West,2024-01-29,2024,Q1,1,21,13,62.6,3.7,3.57,3.93,3.6
#8109,Westport Holdings,West,2024-02-05,2024,Q1,2,18,11,61.9,3.63,3.62,3.69,3.46
#8109,Westport Holdings,West,2024-02-12,2024,Q1,2,24,15,63.4,3.72,3.72,3.76,3.37
#8109,Westport Holdings,West,2024-02-19,2024,Q1,2,22,14,62.2,3.82,3.68,3.87,3.43
#8109,Westport Holdings,West,2024-02-26,2024,Q1,2,19,12,61.3,3.76,3.55,3.81,3.59
#8109,Westport Holdings,West,2024-03-04,2024,Q1,3,17,11,62.5,3.6,3.62,3.92,3.44
#8109,Westport Holdings,West,2024-03-11,2024,Q1,3,17,10,61.7,3.78,3.55,3.68,3.42
#8109,Westport Holdings,West,2024-03-18,2024,Q1,3,21,13,62.8,3.6,3.61,3.86,3.5
#8109,Westport Holdings,West,2024-04-08,2024,Q2,4,22,14,63.7,3.73,3.74,3.95,3.45
#8109,Westport Holdings,West,2024-04-15,2024,Q2,4,18,11,61.9,3.87,3.75,3.83,3.39
#8109,Westport Holdings,West,2024-04-29,2024,Q2,4,23,15,64.0,3.59,3.69,3.71,3.47
#8109,Westport Holdings,West,2024-05-06,2024,Q2,5,22,14,64.5,3.86,3.65,3.71,3.6
#8109,Westport Holdings,West,2024-05-13,2024,Q2,5,18,11,61.4,3.83,3.72,3.82,3.62
#8109,Westport Holdings,West,2024-05-27,2024,Q2,5,18,12,64.7,3.66,3.7,3.86,3.53
#8109,Westport Holdings,West,2024-06-03,2024,Q2,6,21,13,61.7,3.73,3.6,3.68,3.54
#8109,Westport Holdings,West,2024-06-10,2024,Q2,6,22,14,63.1,3.86,3.72,3.92,3.42
#8109,Westport Holdings,West,2024-06-24,2024,Q2,6,19,12,62.3,3.82,3.77,3.73,3.51
#8109,Westport Holdings,West,2024-07-01,2024,Q3,7,25,16,62.8,3.71,3.72,3.86,3.43
#8109,Westport Holdings,West,2024-07-08,2024,Q3,7,17,11,63.0,3.74,3.77,3.88,3.66
#8109,Westport Holdings,West,2024-07-15,2024,Q3,7,16,10,63.8,3.77,3.5,3.67,3.64
#8109,Westport Holdings,West,2024-07-22,2024,Q3,7,21,13,62.5,3.73,3.76,3.68,3.54
#8109,Westport Holdings,West,2024-07-29,2024,Q3,7,20,12,62.4,3.6,3.73,3.7,3.6
#8109,Westport Holdings,West,2024-08-12,2024,Q3,8,19,12,62.3,3.62,3.49,3.71,3.58
#8109,Westport Holdings,West,2024-08-19,2024,Q3,8,18,11,62.6,3.82,3.73,3.94,3.59
#8109,Westport Holdings,West,2024-08-26,2024,Q3,8,25,16,62.3,3.71,3.63,3.74,3.53
#8109,Westport Holdings,West,2024-09-02,2024,Q3,9,20,13,63.4,3.81,3.58,3.87,3.64
#8109,Westport Holdings,West,2024-09-09,2024,Q3,9,21,13,63.6,3.63,3.78,3.83,3.67
#8109,Westport Holdings,West,2024-09-16,2024,Q3,9,24,15,61.4,3.73,3.68,3.77,3.46
#8109,Westport Holdings,West,2024-09-23,2024,Q3,9,24,16,64.7,3.84,3.76,3.94,3.55
#8109,Westport Holdings,West,2024-10-14,2024,Q4,10,22,14,62.3,3.6,3.67,3.83,3.47
#8109,Westport Holdings,West,2024-10-21,2024,Q4,10,21,14,64.7,3.84,3.77,3.89,3.59
#8109,Westport Holdings,West,2024-10-28,2024,Q4,10,17,11,62.8,3.72,3.62,3.71,3.46
#8109,Westport Holdings,West,2024-11-11,2024,Q4,11,20,13,64.4,3.75,3.56,3.76,3.58
#8109,Westport Holdings,West,2024-12-02,2024,Q4,12,16,10,63.6,3.66,3.76,3.68,3.63
#8109,Westport Holdings,West,2024-12-09,2024,Q4,12,24,15,63.9,3.74,3.57,3.84,3.55
#8109,Westport Holdings,West,2024-12-23,2024,Q4,12,21,13,62.4,3.78,3.63,3.82,3.39
#8109,Westport Holdings,West,2024-12-30,2024,Q4,12,20,12,61.8,3.76,3.76,3.95,3.53
#8109,Westport Holdings,West,2025-01-13,2025,Q1,1,24,15,61.4,3.85,3.49,3.87,3.55
#8109,Westport Holdings,West,2025-01-20,2025,Q1,1,24,15,63.6,3.81,3.77,3.82,3.61
#8109,Westport Holdings,West,2025-02-03,2025,Q1,2,17,11,63.1,3.78,3.63,3.77,3.64
#8109,Westport Holdings,West,2025-02-10,2025,Q1,2,23,15,63.8,3.7,3.7,3.71,3.52
#8109,Westport Holdings,West,2025-02-17,2025,Q1,2,22,14,63.2,3.82,3.66,3.72,3.39
#8109,Westport Holdings,West,2025-02-24,2025,Q1,2,21,13,63.4,3.57,3.51,3.91,3.57
#8109,Westport Holdings,West,2025-03-03,2025,Q1,3,21,13,63.5,3.78,3.62,3.89,3.65
#8109,Westport Holdings,West,2025-03-10,2025,Q1,3,22,14,63.5,3.86,3.49,3.68,3.45
#8109,Westport Holdings,West,2025-03-17,2025,Q1,3,18,11,62.8,3.63,3.52,3.74,3.4
#8109,Westport Holdings,West,2025-03-24,2025,Q1,3,20,13,64.2,3.63,3.75,3.86,3.39
#8109,Westport Holdings,West,2025-03-31,2025,Q1,3,23,15,63.2,3.82,3.75,3.79,3.53
#8109,Westport Holdings,West,2025-04-07,2025,Q2,4,17,11,61.8,3.73,3.51,3.82,3.48
#8109,Westport Holdings,West,2025-04-14,2025,Q2,4,20,13,63.4,3.78,3.68,3.84,3.43
#8109,Westport Holdings,West,2025-04-21,2025,Q2,4,18,12,64.6,3.76,3.56,3.78,3.5
#8109,Westport Holdings,West,2025-04-28,2025,Q2,4,16,10,64.7,3.58,3.72,3.92,3.5
#8109,Westport Holdings,West,2025-05-05,2025,Q2,5,25,16,62.6,3.72,3.5,3.81,3.53
#8109,Westport Holdings,West,2025-05-12,2025,Q2,5,22,14,63.9,3.57,3.51,3.67,3.42
#8109,Westport Holdings,West,2025-05-26,2025,Q2,5,23,15,63.6,3.85,3.55,3.87,3.6
#8109,Westport Holdings,West,2025-06-02,2025,Q2,6,24,15,62.6,3.63,3.62,3.7,3.64
#8109,Westport Holdings,West,2025-06-09,2025,Q2,6,24,15,61.7,3.64,3.59,3.95,3.63
#8109,Westport Holdings,West,2025-06-16,2025,Q2,6,21,13,64.1,3.78,3.62,3.94,3.6
#8109,Westport Holdings,West,2025-06-23,2025,Q2,6,25,16,63.9,3.74,3.5,3.94,3.49
#8109,Westport Holdings,West,2025-07-07,2025,Q3,7,25,16,63.6,3.72,3.58,3.8,3.52
#8109,Westport Holdings,West,2025-07-14,2025,Q3,7,24,15,62.0,3.6,3.72,3.76,3.43
#8109,Westport Holdings,West,2025-07-21,2025,Q3,7,18,11,62.3,3.76,3.52,3.78,3.53
#8109,Westport Holdings,West,2025-08-04,2025,Q3,8,25,15,61.6,3.74,3.78,3.89,3.54
#8109,Westport Holdings,West,2025-08-11,2025,Q3,8,24,15,62.0,3.8,3.6,3.66,3.46
#8109,Westport Holdings,West,2025-08-18,2025,Q3,8,22,14,61.5,3.82,3.71,3.83,3.38
#8109,Westport Holdings,West,2025-08-25,2025,Q3,8,23,14,61.9,3.79,3.72,3.68,3.58
#8109,Westport Holdings,West,2025-09-01,2025,Q3,9,25,15,61.3,3.78,3.6,3.86,3.61
#8109,Westport Holdings,West,2025-09-08,2025,Q3,9,16,10,62.1,3.61,3.72,3.74,3.37
#8109,Westport Holdings,West,2025-09-15,2025,Q3,9,23,15,63.7,3.76,3.61,3.83,3.37
#8109,Westport Holdings,West,2025-09-22,2025,Q3,9,19,12,62.7,3.8,3.69,3.88,3.6
#8109,Westport Holdings,West,2025-09-29,2025,Q3,9,19,12,63.4,3.57,3.67,3.89,3.59
#8109,Westport Holdings,West,2025-10-13,2025,Q4,10,22,14,63.5,3.84,3.7,3.86,3.46
#8109,Westport Holdings,West,2025-10-27,2025,Q4,10,16,10,62.9,3.69,3.69,3.9,3.52
#8109,Westport Holdings,West,2025-11-03,2025,Q4,11,18,11,63.5,3.87,3.54,3.78,3.61
#8109,Westport Holdings,West,2025-11-10,2025,Q4,11,16,10,64.1,3.82,3.61,3.77,3.5
#8109,Westport Holdings,West,2025-11-17,2025,Q4,11,25,15,61.5,3.64,3.65,3.7,3.41
#8109,Westport Holdings,West,2025-11-24,2025,Q4,11,25,15,61.5,3.8,3.63,3.73,3.5
#8109,Westport Holdings,West,2025-12-01,2025,Q4,12,15,9,61.8,3.67,3.68,3.82,3.39
#8109,Westport Holdings,West,2025-12-08,2025,Q4,12,21,13,63.5,3.74,3.49,3.73,3.51
#8109,Westport Holdings,West,2025-12-15,2025,Q4,12,16,10,61.7,3.63,3.65,3.78,3.38
#8109,Westport Holdings,West,2025-12-22,2025,Q4,12,25,16,62.1,3.73,3.52,3.75,3.58
#8109,Westport Holdings,West,2026-01-05,2026,Q1,1,21,13,62.4,3.85,3.77,3.92,3.42
#8109,Westport Holdings,West,2026-01-12,2026,Q1,1,18,12,64.5,3.81,3.69,3.68,3.64
#8109,Westport Holdings,West,2026-02-02,2026,Q1,2,22,14,64.6,3.64,3.6,3.84,3.66
#8109,Westport Holdings,West,2026-02-09,2026,Q1,2,22,14,61.5,3.8,3.71,3.71,3.66
#8109,Westport Holdings,West,2026-02-16,2026,Q1,2,22,14,63.3,3.63,3.7,3.81,3.6
#8109,Westport Holdings,West,2026-02-23,2026,Q1,2,23,14,61.7,3.65,3.66,3.95,3.37
#8109,Westport Holdings,West,2026-03-09,2026,Q1,3,24,15,61.7,3.74,3.51,3.95,3.62
#8109,Westport Holdings,West,2026-03-23,2026,Q1,3,20,12,62.0,3.68,3.49,3.93,3.59
#8109,Westport Holdings,West,2026-03-30,2026,Q1,3,19,12,64.6,3.61,3.61,3.85,3.53
#8109,Westport Holdings,West,2026-04-06,2026,Q2,4,16,10,63.6,3.69,3.59,3.7,3.44
#8109,Westport Holdings,West,2026-04-13,2026,Q2,4,20,13,64.6,3.68,3.67,3.93,3.57
#8109,Westport Holdings,West,2026-04-20,2026,Q2,4,20,13,64.6,3.74,3.59,3.71,3.66
#8109,Westport Holdings,West,2026-04-27,2026,Q2,4,16,10,63.6,3.67,3.73,3.68,3.51
#8109,Westport Holdings,West,2026-05-18,2026,Q2,5,18,11,62.1,3.86,3.56,3.84,3.49
#8109,Westport Holdings,West,2026-05-25,2026,Q2,5,24,15,62.4,3.85,3.53,3.84,3.49
#8110,Westport Holdings,West,2024-01-01,2024,Q1,1,30,20,66.1,3.96,3.86,4.14,3.63
#8110,Westport Holdings,West,2024-01-08,2024,Q1,1,24,17,69.3,3.79,3.75,4.05,3.81
#8110,Westport Holdings,West,2024-01-15,2024,Q1,1,29,19,66.1,3.94,3.83,4.05,3.83
#8110,Westport Holdings,West,2024-01-22,2024,Q1,1,23,16,69.6,4.07,3.9,4.15,3.63
#8110,Westport Holdings,West,2024-01-29,2024,Q1,1,24,16,67.7,4.01,3.88,3.95,3.74
#8110,Westport Holdings,West,2024-02-05,2024,Q1,2,24,16,67.2,3.79,3.98,3.92,3.68
#8110,Westport Holdings,West,2024-02-12,2024,Q1,2,26,18,67.9,4.04,3.92,3.89,3.85
#8110,Westport Holdings,West,2024-02-19,2024,Q1,2,24,16,66.6,3.96,3.77,4.07,3.61
#8110,Westport Holdings,West,2024-02-26,2024,Q1,2,25,17,67.5,3.91,4.01,4.1,3.66
#8110,Westport Holdings,West,2024-03-04,2024,Q1,3,31,21,69.3,3.82,4.0,4.03,3.71
#8110,Westport Holdings,West,2024-03-11,2024,Q1,3,26,18,68.3,3.88,3.97,4.15,3.66
#8110,Westport Holdings,West,2024-03-18,2024,Q1,3,30,21,69.1,3.91,3.83,4.11,3.75
#8110,Westport Holdings,West,2024-03-25,2024,Q1,3,23,16,69.6,3.89,3.89,3.89,3.71
#8110,Westport Holdings,West,2024-04-01,2024,Q2,4,24,16,66.7,3.95,3.94,4.03,3.69
